timestamp_ms,in_flight,current_dop,total_requests,idle_slots,rate_tokens,tp_pending,tp_count
8,0,4,0,4,28,0,3
33,4,4,0,0,24,0,7
58,4,4,0,0,28,0,7
83,4,4,0,0,28,0,7
108,4,4,0,0,28,0,7
133,4,4,0,0,28,0,7
158,4,4,0,0,28,0,7
183,4,4,0,0,28,0,7
208,4,4,0,0,28,0,7
234,4,4,0,0,28,0,7
259,4,4,0,0,28,0,7
284,4,4,0,0,28,0,9
309,4,4,0,0,28,0,9
334,4,4,0,0,28,0,9
359,4,4,0,0,28,0,9
384,4,4,0,0,28,0,9
408,4,4,0,0,28,0,9
434,4,4,0,0,28,0,9
459,4,4,0,0,28,0,9
484,4,4,0,0,28,0,9
509,4,4,0,0,28,0,9
534,4,4,0,0,28,0,9
559,4,4,0,0,28,0,9
584,4,4,0,0,28,0,9
609,4,4,0,0,28,0,9
634,4,4,0,0,28,0,9
659,4,4,0,0,28,0,9
684,4,4,0,0,28,0,9
709,4,4,0,0,28,0,9
734,4,4,0,0,28,0,9
759,4,4,0,0,28,0,9
784,4,4,0,0,28,0,9
809,4,4,0,0,28,0,9
834,4,4,0,0,28,0,9
859,4,4,0,0,28,0,9
884,4,4,0,0,28,0,9
909,4,4,0,0,28,0,9
934,4,4,0,0,28,0,9
959,4,4,0,0,28,0,9
984,4,4,0,0,28,0,9
1009,4,4,0,0,28,0,9
1034,4,4,0,0,28,0,9
1059,4,4,0,0,28,0,9
1084,4,4,0,0,28,0,9
1109,4,4,0,0,28,0,9
1134,4,4,0,0,28,0,9
1160,4,4,0,0,28,0,9
1185,4,4,0,0,28,0,9
1210,4,4,0,0,28,0,9
1235,4,4,0,0,28,0,9
1260,4,4,0,0,28,0,9
1285,4,4,0,0,28,0,9
1310,4,4,0,0,28,0,9
1335,4,4,0,0,28,0,9
1360,4,4,0,0,28,0,9
1385,4,4,0,0,28,0,9
1410,4,4,0,0,28,0,9
1435,4,4,0,0,28,0,9
1460,4,4,0,0,28,0,9
1485,4,4,2,0,27,0,9
1510,4,4,2,0,28,0,9
1535,4,4,3,0,27,0,9
1560,4,4,3,0,28,0,9
1585,4,4,4,0,27,0,9
1610,4,4,4,0,28,0,9
1635,4,4,4,0,28,0,9
1660,4,4,4,0,28,0,9
1686,4,4,4,0,28,0,9
1711,4,4,4,0,28,0,9
1736,4,4,4,0,28,0,9
1761,4,4,4,0,28,0,9
1786,4,4,4,0,28,0,9
1811,4,4,4,0,28,0,9
1836,4,4,4,0,28,0,9
1862,4,4,4,0,28,0,9
1887,4,4,4,0,28,0,9
1912,4,4,4,0,28,0,9
1937,4,4,4,0,28,0,9
1962,4,4,4,0,28,0,9
1987,4,4,4,0,28,0,9
2012,4,4,4,0,28,0,9
2037,4,4,4,0,28,0,9
2063,4,4,4,0,28,0,9
2088,4,4,4,0,28,0,9
2113,4,4,4,0,28,0,9
2138,4,4,4,0,28,0,9
2163,4,4,4,0,28,0,9
2188,4,4,4,0,28,0,9
2213,4,4,4,0,28,0,9
2237,4,4,4,0,28,0,9
2263,4,4,5,0,28,0,9
2288,4,4,5,0,28,0,9
2313,4,4,5,0,28,0,9
2338,4,4,5,0,28,0,9
2363,4,4,5,0,28,0,9
2388,4,4,5,0,28,0,9
2413,4,4,6,0,28,0,9
2439,4,4,6,0,28,0,9
2464,4,4,6,0,28,0,9
2489,4,4,6,0,28,0,9
2514,4,4,6,0,28,0,9
2539,4,4,6,0,28,0,9
2564,4,4,6,0,28,0,9
2589,4,4,6,0,28,0,9
2614,4,4,6,0,28,0,9
2640,4,4,7,0,27,0,9
2665,4,4,7,0,28,0,9
2690,4,4,7,0,28,0,9
2715,4,4,7,0,28,0,9
2740,4,4,7,0,28,0,9
2765,4,4,8,0,27,0,9
2790,4,4,8,0,27,0,9
2815,4,4,8,0,28,0,9
2840,4,4,8,0,28,0,9
2866,4,4,8,0,28,0,9
2891,4,4,8,0,28,0,9
2916,4,4,8,0,28,0,9
2941,4,4,8,0,28,0,9
2966,4,4,8,0,28,0,9
2991,4,4,8,0,28,0,9
3016,4,4,8,0,28,0,9
3041,4,4,8,0,28,0,9
3066,4,4,8,0,28,0,9
3092,4,4,8,0,28,0,9
3117,4,4,8,0,28,0,9
3142,4,4,8,0,28,0,9
3167,4,4,8,0,28,0,9
3192,4,4,8,0,28,0,9
3217,4,4,8,0,28,0,9
3242,4,4,8,0,28,0,9
3266,4,4,8,0,28,0,9
3292,4,4,8,0,28,0,9
3317,4,4,8,0,28,0,9
3342,4,4,8,0,28,0,9
3367,4,4,8,0,28,0,9
3392,4,4,8,0,28,0,9
3417,4,4,8,0,28,0,9
3442,4,4,8,0,28,0,9
3466,4,4,8,0,28,0,9
3492,4,4,9,0,27,0,9
3517,4,4,11,0,27,0,9
3542,4,4,11,0,27,0,9
3567,4,4,11,0,28,0,9
3592,4,4,12,0,27,0,9
3617,4,4,12,0,28,0,9
3642,4,4,12,0,28,0,9
3667,4,4,12,0,28,0,9
3693,4,4,12,0,28,0,9
3718,4,4,12,0,28,0,9
3743,4,4,12,0,28,0,9
3768,4,4,12,0,28,0,9
3793,4,4,12,0,28,0,9
3818,4,4,12,0,28,0,9
3843,4,4,12,0,28,0,9
3869,4,4,12,0,28,0,9
3894,4,4,12,0,28,0,9
3919,4,4,12,0,28,0,9
3944,4,4,12,0,28,0,9
3969,4,4,12,0,28,0,9
3994,4,4,12,0,28,0,9
4019,4,4,12,0,28,0,9
4045,4,4,12,0,28,0,9
4070,4,4,12,0,28,0,9
4095,4,4,12,0,28,0,9
4120,4,4,12,0,28,0,9
4145,4,4,12,0,28,0,9
4170,4,4,12,0,28,0,9
4195,4,4,12,0,28,0,9
4220,4,4,12,0,28,0,9
4246,4,4,12,0,28,0,9
4271,4,4,12,0,28,0,9
4296,4,4,12,0,28,0,9
4321,4,4,12,0,28,0,9
4346,4,4,12,0,28,0,9
4371,4,4,12,0,28,0,9
4396,4,4,12,0,28,0,9
4420,4,4,12,0,28,0,9
4446,4,4,12,0,28,0,9
4471,4,4,12,0,28,0,9
4496,4,4,12,0,28,0,9
4521,4,4,12,0,28,0,9
4546,4,4,12,0,28,0,9
4571,4,4,12,0,28,0,9
4596,4,4,13,0,27,0,9
4621,4,4,13,0,28,0,9
4647,4,4,14,0,27,0,9
4672,4,4,15,0,27,0,9
4697,4,4,15,0,27,0,9
4723,4,4,15,0,28,0,9
4748,4,4,16,0,27,0,9
4773,4,4,16,0,28,0,9
4798,4,4,16,0,28,0,9
4823,4,4,16,0,28,0,9
4848,4,4,16,0,28,0,9
4873,4,4,16,0,28,0,9
4898,4,4,16,0,28,0,9
4924,4,4,16,0,28,0,9
4949,4,4,16,0,28,0,9
4974,4,4,16,0,28,0,9
4999,4,4,16,0,28,0,9
5024,4,4,16,0,28,0,9
5049,4,4,16,0,28,0,9
5074,4,4,16,0,28,0,9
5100,4,4,16,0,28,0,9
5125,4,4,16,0,28,0,9
5150,4,4,16,0,28,0,9
5175,4,4,16,0,28,0,9
5200,4,4,16,0,28,0,9
5225,4,4,16,0,28,0,9
5250,4,4,16,0,28,0,9
5275,4,4,16,0,28,0,9
5301,4,4,17,0,27,0,9
5326,4,4,17,0,28,0,9
5351,4,4,17,0,28,0,9
5376,4,4,17,0,28,0,9
5401,4,4,17,0,28,0,9
5427,4,4,17,0,28,0,9
5452,4,4,17,0,28,0,9
5477,4,4,17,0,28,0,9
5502,4,4,17,0,28,0,9
5527,4,4,18,0,27,0,9
5552,4,4,19,0,26,0,9
5577,4,4,19,0,28,0,9
5603,4,4,19,0,28,1,9
5628,4,4,19,0,28,0,9
5653,4,4,19,0,28,0,9
5678,4,4,19,0,28,0,9
5703,4,4,19,0,28,0,9
5728,4,4,19,0,28,0,9
5753,4,4,19,0,28,1,9
5778,4,4,19,0,28,0,9
5803,6,6,20,0,25,1,9
5828,6,6,20,0,28,0,9
5853,6,6,20,0,28,0,9
5878,6,6,20,0,28,0,9
5903,6,6,20,0,28,1,9
5928,6,6,20,0,28,0,9
5953,6,6,20,0,28,0,9
5979,6,6,20,0,28,0,9
6004,6,6,20,0,28,0,9
6029,6,6,20,0,28,0,9
6054,6,6,20,0,28,0,9
6079,6,6,20,0,28,0,9
6104,6,6,20,0,28,0,9
6130,6,6,20,0,28,0,9
6155,6,6,20,0,28,0,9
6180,6,6,20,0,28,0,9
6205,6,6,20,0,28,0,9
6230,6,6,20,0,28,0,9
6255,6,6,20,0,28,0,9
6280,6,6,20,0,28,0,9
6305,6,6,20,0,28,0,9
6330,6,6,20,0,28,0,9
6355,6,6,20,0,28,0,9
6380,6,6,20,0,28,0,9
6405,6,6,21,0,28,0,9
6430,6,6,21,0,28,0,9
6455,6,6,21,0,28,0,9
6481,6,6,22,0,27,0,9
6506,6,6,23,0,28,0,9
6531,6,6,23,0,28,0,9
6556,6,6,23,0,28,0,9
6581,6,6,23,0,28,0,9
6606,6,6,23,0,28,0,9
6631,6,6,23,0,28,0,9
6656,6,6,23,0,28,0,9
6681,6,6,23,0,28,0,9
6707,6,6,23,0,28,0,9
6732,6,6,23,0,28,0,9
6757,6,6,24,0,28,0,9
6782,6,6,24,0,28,0,9
6807,6,6,24,0,28,0,9
6832,6,6,24,0,28,0,9
6856,6,6,25,0,28,0,9
6882,6,6,25,0,28,0,9
6907,6,6,25,0,28,0,9
6932,6,6,25,0,28,0,9
6957,6,6,25,0,28,0,9
6982,6,6,26,0,27,0,9
7007,6,6,26,0,28,0,9
7032,6,6,26,0,28,0,9
7058,6,6,26,0,28,0,9
7083,6,6,26,0,28,0,9
7108,6,6,26,0,28,0,9
7133,6,6,26,0,28,0,9
7158,6,6,26,0,28,0,9
7183,6,6,26,0,28,0,9
7207,6,6,26,0,28,0,9
7233,6,6,26,0,28,0,9
7258,6,6,26,0,28,0,9
7283,6,6,27,0,27,0,9
7308,6,6,28,0,28,0,9
7333,6,6,28,0,28,0,9
7358,6,6,28,0,28,0,9
7383,6,6,29,0,27,0,9
7407,6,6,29,0,28,0,9
7432,6,6,29,0,28,0,9
7457,6,6,29,0,28,0,9
7484,6,6,29,0,28,0,9
7509,6,6,30,0,27,0,9
7534,6,6,30,0,27,0,9
7559,6,6,30,0,28,0,9
7584,6,6,30,0,28,0,9
7609,6,6,30,0,28,0,9
7634,6,6,30,0,28,0,9
7660,6,6,31,0,28,0,9
7685,6,6,32,0,27,0,9
7710,6,6,32,0,28,0,9
7734,6,6,32,0,28,0,9
7760,6,6,32,0,28,0,9
7786,6,6,32,0,28,0,9
7811,6,6,32,0,28,0,9
7836,6,6,32,0,28,0,9
7861,6,6,32,0,28,0,9
7886,6,6,32,0,28,0,9
7911,6,6,32,0,28,0,9
7936,6,6,32,0,28,0,9
7961,6,6,33,0,28,0,9
7986,6,6,33,0,28,0,9
8013,6,6,33,0,28,0,9
8038,6,6,34,0,27,0,9
8063,6,6,34,0,28,0,9
8089,6,6,34,0,28,0,9
8115,6,6,34,0,28,0,9
8140,6,6,34,0,28,0,9
8165,6,6,34,0,28,0,9
8190,6,6,35,0,27,0,9
8216,6,6,35,0,28,0,9
8241,6,6,35,0,28,0,9
8266,6,6,35,0,28,0,9
8291,6,6,35,0,28,0,9
8316,6,6,35,0,28,0,9
8341,6,6,36,0,28,0,9
8366,6,6,37,0,27,0,9
8392,6,6,38,0,26,0,9
8417,6,6,38,0,28,0,9
8442,6,6,38,0,28,0,9
8467,6,6,38,0,28,0,9
8492,6,6,38,0,28,0,9
8517,6,6,38,0,28,0,9
8542,6,6,38,0,28,0,9
8567,6,6,38,0,28,0,9
8592,6,6,39,0,27,0,9
8617,6,6,39,0,28,0,9
8642,6,6,39,0,28,0,9
8667,8,8,40,0,25,0,9
8692,8,8,40,0,25,0,9
8717,8,8,40,0,28,0,9
8742,8,8,40,0,28,0,9
8767,8,8,40,0,28,0,9
8792,8,8,40,0,28,0,9
8818,8,8,40,0,28,0,9
8843,8,8,40,0,28,0,9
8868,8,8,40,0,28,0,9
8893,8,8,41,0,27,0,9
8918,8,8,41,0,28,0,9
8943,8,8,42,0,27,0,9
8968,8,8,42,0,28,0,9
8993,8,8,42,0,28,0,9
9019,8,8,43,0,28,0,9
9044,8,8,44,0,27,0,9
9069,8,8,44,0,28,0,9
9094,8,8,44,0,28,0,9
9119,8,8,44,0,28,0,9
9144,8,8,44,0,28,0,9
9169,8,8,44,0,28,0,9
9194,8,8,44,0,28,0,9
9218,8,8,45,0,27,0,9
9244,8,8,45,0,27,0,9
9269,8,8,46,0,28,0,9
9295,8,8,46,0,28,0,9
9320,8,8,46,0,28,0,9
9345,8,8,46,0,28,0,9
9370,8,8,46,0,28,0,9
9395,8,8,46,0,28,0,9
9420,8,8,46,0,28,0,9
9446,8,8,46,0,28,0,9
9471,8,8,46,0,28,0,9
9496,8,8,48,0,26,0,9
9521,8,8,49,0,27,0,9
9546,8,8,49,0,27,0,9
9571,8,8,50,0,27,0,9
9596,8,8,51,0,26,0,9
9621,8,8,52,0,28,0,9
9646,8,8,52,0,28,0,9
9671,8,8,52,0,28,0,9
9696,8,8,52,0,28,0,9
9721,8,8,52,0,28,0,9
9746,8,8,52,0,28,0,9
9771,8,8,52,0,28,0,9
9797,8,8,53,0,27,0,9
9822,8,8,53,0,28,0,9
9847,8,8,54,0,27,0,9
9872,8,8,54,0,28,0,9
9897,8,8,54,0,28,0,9
9922,8,8,54,0,28,0,9
9947,8,8,54,0,28,0,9
9973,8,8,54,0,28,0,9
9998,8,8,54,0,28,0,9
10023,8,8,54,0,28,0,9
10048,8,8,54,0,28,0,9
10072,8,8,56,0,27,0,9
10098,8,8,58,0,25,0,9
10123,8,8,58,0,28,0,9
10148,8,8,59,0,27,0,9
10173,8,8,59,0,28,0,9
10198,8,8,59,0,28,0,9
10223,11,11,60,0,24,0,9
10248,11,11,60,0,24,0,9
10273,11,11,60,0,28,0,9
10298,11,11,60,0,28,0,9
10323,11,11,60,0,28,0,9
10348,11,11,61,0,27,0,9
10373,11,11,61,0,28,0,9
10398,11,11,62,0,27,0,9
10423,11,11,62,0,28,0,9
10448,11,11,62,0,28,0,9
10473,11,11,62,0,28,0,9
10498,11,11,62,0,28,0,9
10524,11,11,62,0,28,0,9
10549,11,11,62,0,28,0,9
10574,11,11,62,0,28,0,9
10599,11,11,65,0,25,0,9
10624,11,11,65,0,28,0,9
10649,11,11,65,0,28,0,9
10673,11,11,66,0,27,0,9
10699,11,11,67,0,26,0,9
10725,11,11,68,0,27,0,9
10750,11,11,68,0,27,0,9
10775,11,11,68,0,28,0,9
10800,11,11,68,0,28,0,9
10825,11,11,69,0,27,0,9
10850,11,11,69,0,27,0,9
10875,11,11,69,0,28,0,9
10900,11,11,70,0,27,0,9
10925,11,11,70,0,28,0,9
10950,11,11,70,0,28,0,9
10975,11,11,71,0,27,0,9
11000,11,11,73,0,25,0,9
11025,11,11,73,0,28,0,9
11051,11,11,73,0,28,0,9
11076,11,11,73,0,28,0,9
11101,11,11,74,0,27,0,9
11126,11,11,76,0,26,0,9
11151,11,11,76,0,26,0,9
11176,11,11,76,0,28,0,9
11201,11,11,77,0,27,0,9
11226,11,11,78,0,27,0,9
11251,11,11,79,0,26,0,9
11277,11,11,79,0,28,0,9
11302,11,11,79,0,28,0,9
11327,11,11,79,0,28,0,9
11352,11,11,79,0,28,0,9
11377,11,11,79,0,28,0,9
11402,11,11,81,0,26,0,9
11427,11,11,81,0,28,0,9
11452,11,11,81,0,28,0,9
11477,15,15,82,0,23,0,9
11502,15,15,84,0,28,0,9
11528,15,15,84,0,28,0,9
11553,15,15,84,0,28,0,9
11578,15,15,84,0,28,0,9
11603,15,15,85,0,27,0,9
11628,15,15,85,0,28,0,9
11653,15,15,86,0,27,0,9
11678,15,15,86,0,28,0,9
11703,15,15,88,0,28,0,9
11728,15,15,89,0,27,0,9
11753,15,15,89,0,28,0,9
11778,15,15,89,0,28,0,9
11803,15,15,89,0,28,0,9
11828,15,15,90,0,28,0,9
11853,15,15,91,0,28,0,9
11878,15,15,91,0,28,0,9
11903,15,15,91,0,28,1,9
11927,15,15,93,0,26,0,9
11953,15,15,94,0,25,1,9
11978,15,15,95,0,27,0,9
12003,15,15,95,0,27,1,9
12028,15,15,95,0,28,0,9
12053,15,15,95,0,28,0,9
12078,15,15,95,0,28,0,9
12103,15,15,95,0,28,0,9
12128,15,15,96,0,27,0,9
12153,15,15,97,0,28,0,9
12179,15,15,99,0,26,0,9
12204,15,15,100,0,28,0,9
12229,15,15,101,0,27,0,9
12254,15,15,102,0,28,0,9
12279,15,15,103,0,27,0,9
12304,15,15,104,0,28,0,9
12329,15,15,105,0,27,0,9
12354,15,15,105,0,28,0,9
12379,15,15,106,0,27,0,9
12404,15,15,107,0,28,0,9
12429,15,15,108,0,27,0,9
12455,15,15,109,0,28,0,9
12480,15,15,110,0,27,0,9
12505,15,15,110,0,28,0,9
12530,15,15,110,0,28,0,9
12555,15,15,110,0,28,0,9
12580,15,15,111,0,27,0,9
12605,15,15,111,0,28,0,9
12630,15,15,111,0,28,0,9
12655,20,20,114,0,28,0,9
12680,20,20,114,0,28,0,9
12705,20,20,115,0,28,0,9
12732,20,20,117,0,28,0,9
12757,20,20,117,0,28,0,9
12782,20,20,118,0,27,0,9
12807,20,20,119,0,28,0,9
12832,20,20,119,0,28,0,9
12857,20,20,119,0,28,0,9
12882,20,20,120,0,27,0,9
12907,20,20,121,0,28,0,9
12932,20,20,122,0,27,0,9
12957,20,20,123,0,28,0,9
12982,20,20,123,0,28,0,9
13008,20,20,123,0,28,0,9
13033,20,20,123,0,28,0,9
13058,20,20,123,0,28,0,9
13083,20,20,123,0,28,0,9
13108,20,20,123,0,28,0,9
13133,20,20,123,0,28,0,9
13158,20,20,123,0,28,0,9
13183,20,20,123,0,28,0,9
13209,20,20,123,0,28,0,9
13234,20,20,123,0,28,0,9
13259,20,20,123,0,28,0,9
13284,20,20,124,0,27,0,9
13309,20,20,125,0,28,0,9
13334,20,20,127,0,26,0,9
13359,20,20,129,0,28,0,9
13385,20,20,130,0,27,0,9
13410,20,20,133,0,25,0,9
13435,20,20,138,0,20,0,9
13460,20,20,139,0,27,0,9
13485,20,20,141,0,25,0,9
13510,20,20,141,0,28,0,9
13535,20,20,141,0,28,0,9
13559,20,20,141,0,28,0,9
13585,20,20,142,0,27,0,9
13610,20,20,143,0,27,0,9
13635,20,20,143,0,27,0,9
13660,20,20,143,0,28,0,9
13685,20,20,143,0,28,0,9
13710,20,20,143,0,28,0,9
13735,20,20,143,0,28,0,9
13760,20,20,143,0,28,0,9
13785,20,20,143,0,28,0,9
13810,20,20,144,0,28,0,9
13835,20,20,145,0,27,0,9
13860,20,20,148,0,28,0,9
13885,20,20,152,0,22,4,9
13911,27,27,154,0,27,0,11
13936,27,27,157,0,24,0,11
13961,27,27,158,0,28,0,11
13986,27,27,160,0,26,0,11
14011,27,27,162,0,27,0,11
14036,27,27,162,0,27,0,11
14061,27,27,162,0,28,0,11
14086,27,27,162,0,28,0,11
14111,27,27,162,0,28,0,11
14136,27,27,163,0,27,0,11
14161,27,27,163,0,28,0,11
14186,27,27,163,0,28,0,11
14211,27,27,163,0,28,0,11
14236,27,27,163,0,28,0,11
14260,27,27,163,0,28,0,11
14286,27,27,163,0,28,0,11
14311,27,27,164,0,28,0,11
14336,27,27,167,0,25,0,11
14361,27,27,171,0,27,0,11
14386,27,27,174,0,24,0,11
14411,27,27,176,0,28,0,11
14436,27,27,177,0,27,0,11
14461,27,27,177,0,28,0,11
14486,27,27,179,0,26,0,11
14510,27,27,181,0,28,0,11
14536,27,27,182,0,27,0,11
14561,27,27,182,0,28,0,11
14586,27,27,183,0,27,0,11
14611,27,27,188,0,26,0,11
14636,27,27,189,0,25,0,11
14661,27,27,189,0,28,0,11
14686,27,27,189,0,28,0,11
14711,27,27,190,0,28,0,11
14736,27,27,191,0,27,0,11
14761,27,27,193,0,28,0,11
14788,27,27,195,0,27,0,11
14813,27,27,198,0,26,0,11
14838,27,27,202,0,22,0,11
14863,27,27,204,0,28,0,11
14888,27,27,205,0,27,0,11
14913,36,36,206,0,18,0,11
14938,36,36,208,0,16,0,11
14964,36,36,208,0,28,0,11
14994,36,36,210,0,26,0,11
15019,36,36,211,0,27,0,11
15044,36,36,214,0,24,0,11
15069,36,36,215,0,28,0,11
15094,36,36,216,0,27,0,11
15119,36,36,217,0,27,0,11
15144,36,36,217,0,27,0,11
15169,36,36,219,0,26,0,11
15194,36,36,220,0,25,0,11
15219,36,36,220,0,28,0,11
15244,36,36,221,0,27,0,11
15269,36,36,221,0,28,0,11
15295,36,36,221,0,28,0,11
15320,36,36,221,0,28,0,11
15345,36,36,222,0,27,0,11
15370,36,36,222,0,28,0,11
15395,36,36,222,0,28,0,11
15420,36,36,222,0,28,0,11
15445,36,36,222,0,28,0,11
15469,36,36,222,0,28,0,11
15495,36,36,222,0,28,0,11
15520,36,36,222,0,28,0,11
15545,36,36,222,0,28,0,11
15570,36,36,222,0,28,0,11
15595,36,36,223,0,27,0,11
15620,36,36,224,0,27,0,11
15645,36,36,228,0,23,0,11
15671,36,36,231,0,26,0,11
15696,36,36,234,0,23,0,11
15721,36,36,236,0,28,0,11
15746,36,36,240,0,25,0,11
15771,36,36,244,0,24,0,11
15796,36,36,248,0,20,0,11
15821,36,36,254,0,23,0,11
15846,36,36,254,0,23,0,11
15871,36,36,255,0,27,0,11
15896,36,36,255,0,27,0,11
15921,36,36,257,0,27,0,11
15946,36,36,257,0,27,0,11
15971,36,36,257,0,28,0,11
15997,36,36,258,0,27,0,11
16022,36,36,258,0,28,0,11
16047,36,36,258,0,28,0,11
16072,36,36,258,0,28,0,11
16097,36,36,258,0,28,0,11
16122,36,36,258,0,28,0,11
16147,36,36,258,0,28,0,11
16173,36,36,258,0,28,0,11
16198,36,36,258,0,28,0,11
16223,36,36,260,0,27,0,11
16248,36,36,261,0,26,0,11
16273,36,36,262,0,27,0,11
16298,36,36,265,0,25,0,11
16323,36,36,267,0,27,0,11
16348,36,36,273,0,21,0,11
16373,36,36,276,0,25,0,11
16398,48,48,281,0,8,0,12
16423,48,48,285,0,25,0,12
16448,48,48,287,0,23,0,12
16473,48,48,291,0,25,0,12
16498,48,48,291,0,25,0,12
16523,48,48,292,0,27,0,12
16548,48,48,292,0,27,0,12
16576,48,48,293,0,28,0,12
16601,48,48,294,0,26,0,12
16626,48,48,294,0,28,0,12
16651,48,48,294,0,28,0,12
16676,48,48,294,0,28,0,12
16701,48,48,294,0,28,0,12
16726,48,48,294,0,28,0,12
16752,48,48,295,0,27,0,12
16777,48,48,295,0,28,0,12
16802,48,48,297,0,26,0,12
16827,48,48,297,0,28,0,12
16852,48,48,301,0,24,0,12
16878,48,48,302,0,27,0,12
16903,48,48,307,0,28,0,12
16928,48,48,313,0,22,0,12
16953,48,48,318,0,18,1,12
16978,48,48,320,0,25,0,12
17003,48,48,321,0,28,0,12
17028,48,48,321,0,28,0,12
17053,48,48,321,0,28,0,12
17078,48,48,321,0,28,0,12
17104,48,48,321,0,28,0,12
17129,48,48,321,0,28,0,12
17154,48,48,321,0,28,0,12
17179,48,48,321,0,28,0,12
17204,48,48,321,0,28,0,12
17229,48,48,322,0,27,0,12
17255,48,48,325,0,28,0,12
17280,48,48,326,0,27,0,12
17305,48,48,330,0,28,0,12
17330,48,48,332,0,26,0,12
17355,48,48,336,0,27,0,12
17380,48,48,336,0,27,0,12
17405,48,48,339,0,28,0,12
17430,48,48,347,0,20,0,12
17456,48,48,347,0,28,0,12
17481,48,48,349,0,27,0,12
17506,48,48,359,0,26,0,12
17531,48,48,363,0,22,0,12
17556,48,48,368,0,24,0,12
17581,48,48,368,0,24,0,12
17605,48,48,369,0,28,0,12
17631,48,48,369,0,28,0,12
17656,48,48,369,0,28,0,12
17681,48,48,369,0,28,0,12
17706,48,48,369,0,28,0,12
17731,48,48,369,0,28,0,12
17756,48,48,369,0,28,0,12
17781,48,48,372,0,25,0,12
17806,64,64,374,0,28,0,13
17832,64,64,376,0,26,0,13
17857,64,64,378,0,27,0,13
17882,64,64,381,0,24,0,13
17907,64,64,383,0,27,0,13
17932,64,64,387,0,24,0,13
17957,64,64,390,0,27,0,13
17981,64,64,394,0,23,0,13
18007,64,64,400,0,26,0,13
18032,64,64,406,0,20,0,13
18057,64,64,411,0,27,0,13
18082,64,64,413,0,25,0,13
18107,64,64,414,0,28,0,13
18132,64,64,416,0,26,0,13
18157,64,64,417,0,27,0,13
18182,64,64,417,0,27,0,13
18207,64,64,417,0,28,0,13
18232,64,64,417,0,28,0,13
18257,64,64,417,0,28,0,13
18283,64,64,419,0,26,0,13
18308,64,64,420,0,27,0,13
18334,64,64,429,0,20,0,13
18359,64,64,431,0,28,0,13
18384,64,64,441,0,20,0,13
18409,64,64,458,0,23,0,13
18434,64,64,466,0,15,0,13
18459,64,64,476,0,25,0,13
18484,64,64,479,0,22,0,13
18508,64,64,480,0,27,0,13
18534,64,64,481,0,26,0,13
18559,64,64,482,0,28,0,13
18584,64,64,482,0,28,0,13
18609,64,64,486,0,26,0,13
18634,64,64,498,0,14,0,13
18659,86,86,510,0,8,0,13
18684,86,86,516,0,1,0,13
18709,86,86,517,0,27,0,13
18734,86,86,517,0,27,0,13
18759,86,86,521,0,27,0,13
18783,86,86,527,0,22,0,13
18809,86,86,532,0,28,0,13
18834,86,86,535,0,25,0,13
18859,86,86,540,0,26,0,13
18884,86,86,544,0,22,0,13
18909,86,86,559,0,24,0,13
18934,86,86,574,0,10,0,13
18959,86,86,576,0,28,0,13
18983,86,86,577,0,27,0,13
19009,86,86,578,0,27,0,13
19034,86,86,582,0,23,0,13
19059,86,86,584,0,28,0,13
19084,86,86,584,0,28,0,13
19109,86,86,584,0,28,0,13
19134,86,86,584,0,28,0,13
19160,86,86,584,0,28,0,13
19185,86,86,584,0,28,0,13
19210,86,86,584,0,28,0,13
19235,86,86,584,0,28,0,13
19260,86,86,584,0,28,0,13
19285,86,86,584,0,28,0,13
19310,86,86,584,0,28,0,13
19334,86,86,584,0,28,0,13
19360,86,86,584,0,28,0,13
19385,86,86,585,0,27,0,13
19410,86,86,587,0,28,0,13
19435,86,86,592,0,24,0,13
19461,86,86,605,0,26,1,13
19487,86,86,624,0,5,0,13
19512,86,86,636,0,21,0,13
19537,86,86,644,0,13,0,13
19562,86,86,652,0,27,0,13
19587,86,86,657,0,22,0,13
19612,86,86,662,0,26,0,13
19637,86,86,663,0,25,0,13
19661,86,86,665,0,28,0,13
19687,86,86,666,0,27,0,13
19712,86,86,666,0,28,0,13
19737,86,86,668,0,26,0,13
19762,86,86,668,0,28,0,13
19787,86,86,668,0,28,0,13
19812,86,86,669,0,28,0,13
19838,86,86,669,0,28,0,13
19863,86,86,670,0,27,0,13
19888,86,86,671,0,26,0,13
19913,86,86,672,0,28,0,13
19938,115,115,675,0,0,0,15
19963,115,115,686,0,13,0,15
19988,115,115,697,0,2,0,15
20013,115,115,709,0,18,0,15
20038,115,115,723,0,4,0,15
20063,115,115,737,0,19,0,15
20088,115,115,741,0,15,0,15
20113,115,115,746,0,27,0,15
20139,115,115,748,0,25,0,15
20164,115,115,749,0,28,0,15
20189,115,115,750,0,27,0,15
20214,115,115,752,0,27,0,15
20239,115,115,753,0,26,0,15
20264,115,115,753,0,28,0,15
20289,115,115,754,0,27,0,15
20314,115,115,754,0,28,0,15
20339,115,115,756,0,26,0,15
20364,115,115,759,0,26,0,15
20389,115,115,764,0,21,0,15
20414,115,115,771,0,27,0,15
20439,115,115,777,0,21,0,15
